specObjID,class_label,u,g,r,i,z,w1,w2,w3,w4,u_g,g_r,color
337810136825358336,GALAXY,21.1903,19.1735,17.68605,17.15594,16.7642,14.342,13.926,11.964,9.329,2.0168,1.487449999999999,red
3731285426095366144,STAR,19.1043,18.20065,17.74669,17.54845,17.46231,16.291,16.285,13.033,9.413,0.903649999999999,0.4539599999999986,blue
329940927843952640,QSO,18.75052,18.78738,18.51089,18.5307,18.62826,15.379,13.911,11.014,8.648,-0.03685999999999723,0.276489999999999,green
4302171938804226048,QSO,21.65462,21.36843,21.19035,21.18034,20.67066,17.325,16.983,12.715,8.763,0.2861900000000013,0.17808000000000135,green
4523001424083441664,GALAXY,24.41552,22.30115,20.54174,19.58788,19.00112,15.405,15.45,12.708,9.312,2.114370000000001,1.759409999999999,red
897513512656463872,QSO,21.00395,20.29937,20.18809,20.18963,20.00689,16.823,15.67,12.364,9.171,0.70458,0.11128000000000071,green
4254936089389979648,GALAXY,24.55181,21.25845,19.53296,18.80143,18.37039,15.148,14.889,12.584,8.932,3.29336,1.7254900000000006,red
4545329486653315072,QSO,19.38266,18.81006,18.72689,18.71282,18.47746,15.853,14.663,11.265,8.969,0.5726000000000013,0.08316999999999908,green
332238087478339584,GALAXY,18.90059,18.10989,17.81796,17.33779,17.39724,14.736,14.193,9.697,6.945,0.7907000000000011,0.2919300000000007,red
3266319545559705600,STAR,17.97158,16.36687,15.72121,15.43324,15.29007,13.597,13.613,12.781,9.24,1.6047100000000007,0.6456599999999995,blue
332164420199278592,GALAXY,20.29398,18.64416,17.39869,16.82288,16.51388,14.337,14.02,11.557,8.965,1.6498200000000018,1.245470000000001,red
3287658315965818880,STAR,18.56193,16.66146,15.90446,15.64057,15.5258,13.833,13.92,12.153,8.513,1.9004699999999985,0.7570000000000014,blue
8391468183492777984,STAR,19.18694,17.28868,16.59261,16.37412,16.23831,14.67,14.66,12.195,8.689,1.8982600000000005,0.6960699999999989,blue
327718269098158080,QSO,19.42049,19.2464,18.90455,19.0018,18.84396,14.403,13.058,10.196,7.777,0.17408999999999963,0.3418500000000009,green
326533820415240192,GALAXY,20.47046,18.38581,17.31966,16.85701,16.51802,14.134,13.962,12.387,8.582,2.08465,1.0661500000000004,red
3303424214270240768,STAR,20.66972,17.87374,16.70162,16.25852,16.01386,14.026,14.071,12.545,9.313,2.79598,1.1721200000000032,blue
1401790527245936640,STAR,23.16211,20.45619,18.78245,17.58132,16.81765,14.185,14.08,11.274,8.923,2.705919999999999,1.6737399999999987,blue
299571591061202944,GALAXY,23.01276,21.18299,19.36624,18.60177,18.21916,15.068,14.82,12.235,8.66,1.82977,1.816749999999999,red
4559969483440281600,QSO,21.55097,19.83678,19.57589,19.2738,19.2453,16.022,15.064,11.199,9.212,1.7141899999999985,0.26088999999999984,green
1405288910229104640,STAR,21.91081,19.24533,17.76704,16.2553,15.43785,12.884,12.73,11.777,9.018,2.6654800000000023,1.4782899999999977,blue
4535227998283257856,GALAXY,26.93355,21.11098,19.97225,19.08313,18.68879,16.073,15.864,12.449,9.21,5.822569999999999,1.1387300000000025,red
331156442931292160,GALAXY,19.37188,18.30153,17.70413,17.33631,17.10646,14.691,14.344,10.479,8.525,1.0703500000000012,0.5974000000000004,red
3731317037054664704,STAR,21.92001,17.9121,16.32415,15.59496,15.18133,12.621,12.647,12.441,9.512,4.0079100000000025,1.5879499999999993,blue
8394710368036083712,STAR,18.49328,17.27514,17.20956,17.2312,17.22628,16.462,15.906,12.83,9.07,1.2181399999999982,0.06558000000000064,blue
1035996454902065152,GALAXY,19.4403,18.0612,17.46041,17.1452,16.95536,15.35,15.249,12.84,9.383,1.379100000000001,0.6007899999999999,red
1406349389311535104,STAR,23.51805,21.67542,19.83209,18.78342,18.15941,15.472,15.629,12.796,8.765,1.8426299999999998,1.8433299999999981,blue
333277125949810688,GALAXY,18.9856,17.85412,17.3103,16.962,16.76047,14.385,14.196,10.746,8.456,1.1314799999999998,0.5438200000000002,red
8389191094743881728,STAR,20.96362,18.78597,17.94485,17.56757,17.34395,15.353,15.27,12.682,9.244,2.17765,0.8411200000000001,blue
4330264732282148864,GALAXY,26.40417,22.60013,20.55445,19.60562,19.0799,15.506,15.396,12.146,8.193,3.8040400000000005,2.045680000000001,red
1404040384576776192,STAR,24.68044,21.16082,19.64737,18.19839,17.37416,14.863,14.706,12.185,9.2,3.5196199999999997,1.5134500000000024,blue
525796387900647424,QSO,19.50134,19.48794,19.26369,19.2516,19.3954,14.811,14.312,12.057,8.941,0.013400000000000745,0.22424999999999784,green
1398497475341346816,QSO,19.77787,19.45023,19.15962,18.9185,18.72023,15.449,14.242,11.019,8.333,0.3276399999999988,0.2906100000000009,green
4531860464498661376,GALAXY,21.43294,19.76452,18.23231,17.64137,17.20322,14.442,14.135,12.074,8.764,1.6684199999999976,1.5322100000000027,red
1404159956466296832,STAR,22.26487,19.53553,18.0137,16.46562,15.85463,13.421,13.312,11.885,7.992,2.729339999999997,1.5218300000000013,blue
1034857635700041728,QSO,19.93534,19.59705,19.23156,18.76853,18.52398,15.02,13.725,10.312,7.837,0.33829000000000065,0.36548999999999765,green
408731661245638656,GALAXY,23.82477,20.55981,18.61194,17.87023,17.33007,14.362,14.129,12.725,9.215,3.264960000000002,1.9478699999999982,red
1401893881338947584,STAR,23.99495,22.14874,20.47589,19.29911,18.60489,16.486,15.704,12.569,8.932,1.8462099999999992,1.6728500000000004,blue
8172006484806490112,QSO,20.18173,17.49194,16.10071,15.3965,14.92432,12.365,12.445,12.01,8.954,2.689790000000002,1.3912300000000002,green
8388076739423918080,STAR,21.82577,19.42907,18.32685,17.94635,17.70422,16.379,16.233,12.587,9.037,2.396699999999999,1.102219999999999,blue
5393077145236166656,QSO,20.87504,20.32048,20.10901,19.90283,19.61606,15.556,14.481,12.221,8.527,0.5545599999999986,0.2114699999999985,green
1417548988697044992,STAR,18.92288,17.31602,16.51994,16.18915,15.93527,14.3,14.452,12.77,9.185,1.6068599999999975,0.7960800000000035,blue
354665095625730048,GALAXY,18.77515,16.69256,15.66392,15.19788,14.80937,12.94,12.935,12.337,8.744,2.0825899999999997,1.028640000000001,red
4257192287602497536,QSO,22.81412,21.73703,20.55729,19.76449,19.40282,15.598,15.223,11.973,8.462,1.0770899999999983,1.1797400000000025,green
3731389879700004864,STAR,20.09031,17.89405,16.96889,16.64001,16.44555,14.602,14.696,12.774,9.382,2.1962599999999988,0.9251600000000018,blue
14101989116913932288,QSO,20.85133,20.99162,20.54523,20.55198,20.48438,16.051,15.105,11.359,8.574,-0.14029000000000025,0.44639000000000095,green
1400690722352424960,STAR,24.37727,22.00207,20.57627,19.21454,18.50163,16.39,16.494,12.204,9.021,2.3751999999999995,1.4257999999999988,blue
8254221917906819072,STAR,20.76043,17.9981,16.702,16.18346,15.85072,13.677,13.606,12.652,8.91,2.7623299999999986,1.2960999999999991,blue
533731290101344256,GALAXY,20.07582,17.70708,16.76433,16.24544,15.8436,13.818,13.631,10.237,7.816,2.368739999999999,0.9427500000000002,red
324369157887911936,GALAXY,18.67249,17.71375,17.49362,17.28284,17.22644,15.504,15.586,11.664,8.784,0.9587399999999988,0.22013000000000105,red
391863223395051520,GALAXY,20.61496,18.79304,17.65653,17.15219,16.78827,14.266,14.162,11.92,9.101,1.8219199999999987,1.1365100000000012,red
323136055983237120,QSO,19.21413,19.08748,18.77874,18.82833,18.82325,14.849,13.517,10.833,8.599,0.12665000000000148,0.30874000000000024,green
4253826407128651776,QSO,20.8768,20.42406,20.20613,20.19812,20.10424,16.69,15.708,12.425,8.747,0.4527399999999986,0.21792999999999907,green
468487641327757312,GALAXY,20.02345,19.24452,18.5271,18.18248,17.9049,15.546,14.763,11.15,9.093,0.778929999999999,0.7174200000000006,red
1417542116749371392,STAR,17.26985,15.71927,15.0098,14.73275,14.5631,12.985,12.999,12.088,9.083,1.5505800000000018,0.7094699999999996,blue
4528409372410533888,GALAXY,22.28429,21.50505,20.3279,19.56583,19.0817,15.792,15.665,12.745,8.954,0.7792399999999979,1.177150000000001,red
8390289232082786304,STAR,20.43134,18.86529,18.26767,18.08238,17.99451,16.919,16.883,12.251,9.124,1.566049999999997,0.5976200000000027,blue
350231315020277760,QSO,20.16825,19.63486,19.08639,18.69373,18.59962,14.5,13.647,10.919,8.148,0.5333900000000007,0.5484699999999982,green
4550010652878723072,QSO,22.8089,21.74574,21.26756,20.91149,20.48651,17.221,15.973,11.87,8.964,1.0631599999999999,0.4781800000000018,green
8389207862296205312,STAR,20.99419,18.47716,17.25897,16.78506,16.5235,14.445,14.546,12.006,9.092,2.5170299999999983,1.2181899999999999,blue
4508233608398657536,QSO,24.44895,22.12713,21.71234,22.01256,21.96836,17.343,16.83,12.314,8.43,2.321819999999999,0.41479,green
4333721321072777216,GALAXY,23.84999,21.06267,19.24217,18.49587,18.01287,15.101,14.882,11.967,8.405,2.7873199999999976,1.8204999999999991,red
3259493226192594944,STAR,19.44579,18.17813,17.67899,17.5083,17.38359,16.172,16.641,12.114,8.569,1.2676599999999993,0.4991400000000006,blue
345676313190754304,QSO,18.83069,18.54494,18.64672,18.51965,18.56865,14.761,13.638,10.716,8.286,0.28575000000000017,-0.10177999999999798,green
385077312841869312,QSO,19.63747,19.36637,19.16615,18.90895,18.93759,15.65,14.186,11.559,8.911,0.27110000000000056,0.20022000000000162,green
4519413997569857536,QSO,21.12342,20.54897,20.37565,20.62723,20.28665,16.107,15.266,12.931,9.6,0.5744499999999988,0.17332000000000036,green
4531759859184719872,QSO,20.72075,19.91119,19.96515,19.91554,19.78827,17.635,16.591,12.141,8.87,0.8095599999999976,-0.05396000000000001,green
1417616058906339328,STAR,18.112,16.52535,16.05188,15.87817,15.72474,14.572,14.609,12.392,8.947,1.5866499999999988,0.47346999999999895,blue
14111084002204211200,QSO,20.4049,19.87781,19.20666,18.98205,18.5369,14.326,13.444,10.529,8.023,0.5270900000000012,0.6711500000000008,green
346845643790116864,GALAXY,20.2407,18.11601,16.99359,16.51222,16.14507,13.757,13.539,11.875,9.301,2.124690000000001,1.1224199999999982,red
4562409849330358272,STAR,24.4071,22.06378,20.74729,19.63545,18.97082,16.978,16.671,12.791,9.158,2.3433199999999985,1.3164900000000017,blue
389593282008606720,GALAXY,18.45272,16.84462,15.96703,15.53325,15.22941,13.708,13.538,10.761,8.656,1.6081000000000003,0.8775899999999996,red
335692752509495296,QSO,19.32435,19.21973,19.06963,18.75994,18.44706,15.787,14.773,11.524,8.82,0.1046200000000006,0.15009999999999835,green
391935791162484736,QSO,19.46411,19.24191,19.19376,19.01704,19.03733,16.217,14.649,11.562,8.537,0.22220000000000084,0.04814999999999969,green
4522924183391590400,QSO,21.29209,20.48243,20.29449,20.31171,20.0417,17.202,16.272,11.853,9.297,0.8096600000000009,0.1879400000000011,green
8254202676453332992,STAR,18.08884,16.77694,16.28134,16.09963,16.03073,14.688,14.719,12.433,8.676,1.3119000000000014,0.4955999999999996,blue
324297964510013440,QSO,18.76621,18.62361,18.43743,18.3441,18.46408,14.827,13.437,10.229,8.178,0.14260000000000161,0.18618000000000023,green
347979520726296576,STAR,22.43864,20.03924,19.00478,18.83143,18.40484,16.858,16.732,12.821,9.396,2.3994,1.0344599999999993,blue
386215857149208576,GALAXY,20.5776,18.34663,17.18182,16.66546,16.21607,13.648,13.536,12.381,8.961,2.2309699999999992,1.1648100000000028,red
2316058910647150592,STAR,16.21603,15.14449,14.9133,14.84717,14.8693,13.824,13.84,12.649,9.088,1.0715400000000006,0.23118999999999978,blue
4526380223365928960,GALAXY,22.57443,21.65994,19.95909,19.08725,18.5654,15.015,14.751,12.837,8.931,0.9144900000000007,1.700849999999999,red
335573455497881600,GALAXY,19.36745,18.1765,17.7187,17.36742,17.21324,14.357,14.255,10.314,8.171,1.1909500000000008,0.4578000000000024,red
3287659690355353600,STAR,18.96756,17.7157,17.88427,18.04362,18.07813,16.949,16.422,12.029,8.315,1.2518600000000006,-0.16857000000000255,blue
3259547377140262912,STAR,18.60147,17.29202,16.78694,16.58411,16.46823,15.078,15.319,12.657,9.102,1.3094499999999982,0.5050799999999995,blue
325559653935114240,GALAXY,18.83706,17.17847,16.30482,15.89341,15.55935,13.918,13.812,11.315,8.103,1.6585900000000002,0.8736500000000014,red
386232349823625216,GALAXY,22.90353,21.59981,19.49093,18.81531,18.42763,15.209,15.155,12.678,9.115,1.3037199999999984,2.1088800000000028,red
4522987405310187520,QSO,21.32055,20.5938,20.15752,19.88026,19.53466,16.365,14.995,12.239,9.106,0.7267499999999991,0.43628,green
4295552329082755072,GALAXY,21.79259,19.8868,18.32722,17.75823,17.33764,14.712,14.381,12.229,8.573,1.9057899999999997,1.5595800000000004,red
387324439764690944,QSO,25.52335,26.17966,22.50058,19.77207,19.84098,15.766,15.174,12.097,8.432,-0.6563099999999977,3.679079999999999,green
4531857715719591936,GALAXY,21.54929,19.3798,17.96845,17.43249,16.99396,14.401,14.077,12.4,9.39,2.1694899999999997,1.4113499999999988,red
4559913958103078912,GALAXY,23.14503,21.15668,19.36378,18.72036,18.34153,15.47,15.211,12.528,9.053,1.988349999999997,1.792900000000003,red
324398844701861888,QSO,19.72509,19.24177,18.8208,18.62965,18.35739,14.431,13.585,10.587,8.635,0.48332000000000264,0.4209700000000005,green
525865932011104256,GALAXY,20.98377,18.74112,17.64458,17.19726,16.87779,14.52,14.334,12.165,8.653,2.242650000000001,1.0965399999999974,red
4330307063479818240,GALAXY,23.16835,21.70238,20.01293,19.23208,18.67325,15.606,15.036,11.893,8.624,1.4659699999999987,1.6894500000000008,red
4555522508762404864,QSO,21.42789,20.65767,20.37061,20.08047,19.77657,15.302,14.332,11.496,8.952,0.7702200000000019,0.2870600000000003,green
346793142109890560,QSO,20.01311,19.5898,19.49965,19.66276,19.41865,15.804,14.758,11.445,9.136,0.42331000000000074,0.09015000000000128,green
4313359194873157632,GALAXY,25.45943,22.53004,20.79635,19.86284,19.30671,15.871,16.421,12.616,9.075,2.9293900000000015,1.7336899999999993,red
386232624701532160,GALAXY,19.81425,18.29925,17.38572,16.90241,16.51876,14.216,13.779,10.351,8.238,1.5150000000000006,0.9135300000000015,red
4316786930274818048,GALAXY,25.59245,22.49753,20.86757,19.81504,19.32165,15.649,15.284,12.702,9.135,3.0949199999999983,1.6299600000000005,red
391816769028777984,QSO,19.08458,18.89437,18.53834,18.43919,18.51611,14.818,13.449,10.377,7.99,0.19021000000000043,0.35602999999999696,green
327732012993505280,GALAXY,20.33722,18.53075,17.58663,17.17742,16.87596,14.534,14.509,12.463,8.964,1.8064699999999974,0.9441200000000016,red
4307724747872163840,QSO,23.32195,21.21531,19.66231,18.75109,18.30986,14.335,13.664,11.364,8.383,2.1066400000000023,1.5529999999999973,green
4555442794169391104,QSO,18.23865,17.46354,17.47731,17.42606,17.31276,14.525,13.677,10.593,8.306,0.7751100000000015,-0.013770000000000948,green
389596030787676160,QSO,20.23184,19.73064,19.35451,19.21131,18.96073,16.031,14.723,11.127,8.46,0.5011999999999972,0.37612999999999985,green
2310421432691091456,STAR,19.42872,17.67688,16.75712,16.30523,16.02833,14.085,13.927,9.904,6.879,1.7518399999999978,0.9197600000000001,blue
2316080900879706112,STAR,16.14538,15.07947,14.84144,14.77282,14.78681,13.805,13.807,12.302,8.277,1.0659099999999988,0.23803000000000019,blue
326592094531512320,GALAXY,19.05137,18.01086,17.68808,17.44423,17.38686,15.595,15.208,11.509,8.557,1.0405099999999976,0.3227800000000016,red
376207832485226496,QSO,20.30127,20.38356,20.40904,20.14654,19.89484,16.998,15.885,12.685,9.069,-0.08229000000000042,-0.025480000000001723,green
4535206832684423168,STAR,22.39437,21.41107,21.3852,21.43839,21.16707,17.524,16.563,12.355,9.004,0.9832999999999998,0.025869999999997617,blue
4295335175536269312,QSO,20.14748,19.69919,19.20629,18.88783,18.59454,15.757,14.466,11.056,8.528,0.4482900000000001,0.49290000000000234,green
2315999811897157632,STAR,19.49948,18.04211,17.45195,17.23907,17.12567,15.469,15.383,12.452,8.932,1.4573699999999974,0.5901600000000009,blue
8390398358611843072,STAR,19.69999,18.48362,18.0528,17.90626,17.84995,16.803,16.369,12.834,9.247,1.2163700000000013,0.4308199999999971,blue
3275273418517276672,STAR,18.03222,16.33271,15.74421,15.56558,15.50761,13.992,14.089,12.244,9.366,1.69951,0.588499999999998,blue
364929586477164544,STAR,20.92546,19.05011,18.29729,17.98514,17.76786,16.184,15.589,12.114,8.543,1.875350000000001,0.7528199999999998,blue
335565484038580224,GALAXY,22.04509,19.29051,17.75387,17.17253,16.80661,13.981,13.705,12.267,8.936,2.754579999999997,1.536640000000002,red
4525051464083855360,GALAXY,25.06259,22.108,20.48848,19.50947,18.94887,15.369,15.364,12.564,9.42,2.9545899999999996,1.6195200000000014,red
324325177422800896,GALAXY,22.32174,20.84158,19.01166,18.38375,17.97685,15.199,14.951,11.628,8.651,1.480159999999998,1.8299200000000013,red
3303434384752797696,STAR,20.48836,18.62376,17.82787,17.54235,17.38555,15.557,15.499,12.612,9.382,1.8645999999999994,0.79589,blue
5390821772026468352,GALAXY,22.21482,20.18886,18.57187,17.9244,17.61738,14.66,14.408,12.437,9.168,2.0259600000000013,1.6169899999999977,red
4333628412340230144,STAR,18.97531,18.05989,17.74811,17.63818,17.59537,16.208,16.848,12.504,9.011,0.915420000000001,0.31177999999999884,blue
4508143998200993792,QSO,21.61945,20.83406,20.80052,20.8024,20.47186,17.181,16.211,12.222,9.121,0.7853899999999996,0.033540000000002124,green
334398077634897920,GALAXY,23.37669,21.47034,20.45617,20.06739,19.66328,17.209,16.683,12.991,9.355,1.9063499999999998,1.01417,red
311885576200546304,GALAXY,21.63226,19.09212,17.61294,17.0635,16.70095,14.076,13.712,12.037,8.609,2.5401399999999974,1.479180000000003,red
3722226823866720256,STAR,19.06868,17.96508,17.49677,17.30542,17.27109,15.915,16.149,12.368,8.331,1.1036000000000001,0.4683099999999989,blue
4525047066037344256,GALAXY,25.42307,22.70206,20.86905,19.79449,19.23082,15.065,14.94,13.148,9.335,2.7210099999999997,1.833009999999998,red
351314059498383360,GALAXY,20.86536,19.03279,17.92717,17.4294,17.03048,14.531,14.373,12.293,8.997,1.8325700000000005,1.1056199999999983,red
4525113861368731648,QSO,22.56719,21.04882,20.65209,20.88262,20.81347,16.677,15.748,12.611,8.812,1.5183700000000009,0.39672999999999803,green
4533089992956991488,GALAXY,22.19391,21.72864,20.49099,19.45014,19.00775,15.72,15.835,12.746,9.375,0.4652700000000003,1.2376499999999986,red
4535221401213491200,GALAXY,22.58268,21.3712,19.8955,18.88113,18.52275,15.614,15.508,12.829,9.0,1.2114799999999981,1.4757000000000033,red
323193780343695360,QSO,19.4189,19.26654,18.84102,18.86815,18.98317,14.858,13.624,10.906,8.164,0.1523600000000016,0.4255199999999988,green
4526260926354315264,GALAXY,23.42218,21.76601,20.58658,19.60234,19.01284,15.683,15.217,12.477,8.6,1.6561699999999995,1.17943,red
4334914845994670080,QSO,21.3055,20.61274,20.43968,20.28812,20.1319,17.07,15.874,11.957,8.915,0.6927599999999998,0.17305999999999955,green
8388071241865779200,STAR,22.04169,19.20491,18.09594,17.66836,17.38274,15.234,15.616,12.446,8.653,2.8367799999999974,1.108970000000003,blue
8391448942039291904,STAR,21.04921,18.76074,17.91212,17.57337,17.46084,14.002,13.94,12.699,8.981,2.2884700000000002,0.8486199999999968,blue
4304387454717417472,QSO,21.36344,19.57613,19.41953,19.19838,19.05643,16.071,15.217,11.368,8.641,1.7873100000000015,0.1565999999999974,green
326546189921052672,GALAXY,21.72138,19.07789,17.67894,17.12331,16.73233,14.293,13.996,12.137,8.592,2.64349,1.3989499999999992,red
1031450523523377152,QSO,19.39969,19.0752,18.91761,18.92061,18.64952,14.51,13.411,10.329,7.728,0.32449000000000083,0.157589999999999,green
4331351054149244928,GALAXY,23.6906,21.31321,19.90782,19.07308,18.72648,15.497,15.317,12.362,8.863,2.3773899999999983,1.4053900000000006,red
1837626478150313984,STAR,23.18928,20.90349,19.58338,18.96074,18.63707,16.646,16.782,12.596,8.552,2.2857899999999987,1.3201100000000032,blue
332271347705079808,GALAXY,19.2046,18.08488,17.49803,17.12994,16.87485,14.468,14.228,10.422,8.325,1.119720000000001,0.5868499999999983,red
1404043957989566464,STAR,26.09135,22.04229,20.14363,18.59763,17.70379,14.973,14.866,12.156,8.88,4.049059999999997,1.8986599999999996,blue
4562147340929226752,QSO,22.36014,21.48935,20.31846,19.47486,18.98941,15.918,15.638,12.28,9.069,0.8707899999999995,1.17089,green
3723357397503287296,STAR,19.5109,18.49565,18.26034,18.17274,18.13611,17.249,16.754,12.565,9.302,1.0152499999999982,0.2353100000000019,blue
4333723520096032768,QSO,20.95418,20.1173,20.04268,20.09724,19.87533,16.703,15.405,12.177,8.472,0.8368800000000007,0.07461999999999946,green
2891348963598821376,STAR,20.54253,19.71423,19.30822,19.131,18.94548,16.078,16.589,12.492,9.142,0.8282999999999987,0.406010000000002,blue
302905864770054144,GALAXY,20.86374,18.85014,17.70742,17.22201,16.97198,14.54,14.27,12.64,9.068,2.0136000000000003,1.1427200000000006,red
4334798297762125824,QSO,25.05779,20.70923,19.91593,19.76815,19.66114,17.214,15.994,12.686,8.96,4.348559999999999,0.7933000000000021,green
3731239796362813440,STAR,19.3118,17.94955,17.41025,17.19131,17.0614,15.619,15.923,13.103,9.523,1.362250000000003,0.5392999999999972,blue
3259644134163507200,STAR,16.88696,15.18882,14.49096,14.194,14.03214,12.311,12.346,12.476,8.938,1.6981399999999987,0.6978600000000004,blue
8389178725238069248,STAR,21.24684,18.7283,17.55086,17.13002,16.89775,14.958,15.06,12.285,9.012,2.518539999999998,1.1774400000000007,blue
4508317171282368512,STAR,22.59862,21.74551,21.64662,21.75065,22.07711,16.904,15.918,12.701,9.154,0.8531100000000009,0.09889000000000081,blue
343479488119597056,GALAXY,17.96697,16.23968,15.39551,14.88264,14.51203,12.887,12.87,10.917,8.224,1.72729,0.8441700000000001,red
3303426138415589376,STAR,18.03254,16.75582,16.32263,16.15917,16.09218,14.834,14.919,13.068,9.414,1.276720000000001,0.43318999999999974,blue
4252698583026128896,QSO,20.22176,19.7323,19.47268,19.48345,19.3151,16.435,14.907,11.585,8.366,0.4894600000000011,0.2596199999999982,green
336649597738838016,GALAXY,19.15242,17.42991,16.57173,16.15933,15.85434,13.88,13.752,11.246,8.855,1.7225099999999998,0.8581800000000008,red
323185534006487040,GALAXY,18.15245,16.42766,15.56375,15.08236,14.74962,12.588,12.43,9.138,7.135,1.7247900000000023,0.8639099999999988,red
337854941924190208,QSO,17.86844,17.31957,16.82959,16.45046,16.30176,13.354,12.624,9.681,7.502,0.5488700000000009,0.4899799999999992,green
333278775217252352,GALAXY,20.26143,18.3802,17.41088,17.01179,16.6739,14.49,14.296,12.974,9.273,1.8812300000000022,0.9693199999999997,red
331091571745253376,STAR,20.73649,18.85913,18.01939,17.65881,17.47367,15.9,15.804,12.93,9.366,1.8773599999999995,0.839739999999999,blue
331166063658035200,QSO,19.82654,19.36553,18.80377,18.39651,18.35503,14.163,13.268,10.536,7.927,0.4610100000000017,0.5617599999999996,green
8388040455540201472,STAR,21.82843,19.3575,17.92919,16.77208,16.15027,13.827,13.885,12.378,8.211,2.470929999999999,1.4283100000000033,blue
8389240297889224704,STAR,20.90847,18.52895,17.40675,16.98718,16.7719,14.956,15.133,12.72,9.095,2.379520000000003,1.1221999999999994,blue
333310661054457856,GALAXY,19.8583,18.31871,17.46344,17.01159,16.71287,14.477,14.344,12.044,8.956,1.5395900000000005,0.8552700000000009,red
1417634750604011520,STAR,19.22186,17.43544,16.93804,16.69567,16.53674,14.964,14.848,12.688,9.183,1.7864199999999997,0.49739999999999895,blue
4330310911770515456,QSO,22.10928,21.10338,20.05621,19.35209,19.18262,15.05,13.818,10.353,7.829,1.005899999999997,1.0471700000000013,green
4528401675829139456,STAR,24.33401,22.87585,20.7184,19.18183,18.34289,14.522,14.213,11.093,9.338,1.4581599999999995,2.1574500000000008,blue
1721673630045202432,GALAXY,23.29892,20.93323,19.67377,19.03068,18.46571,15.237,14.648,10.867,8.373,2.3656900000000007,1.2594599999999971,red
3723486040363737088,STAR,19.36104,16.85018,15.72296,15.34065,15.07926,13.18,13.272,12.379,8.823,2.5108599999999974,1.1272200000000012,blue
4558918899945723904,GALAXY,21.21711,19.25333,17.88538,17.37004,17.04316,14.46,14.21,12.78,8.663,1.9637800000000034,1.367949999999997,red
897429125139032064,QSO,20.46565,19.90475,19.67991,19.69286,19.5394,17.165,15.746,11.631,9.31,0.5609000000000002,0.22484000000000037,green
391940189208995840,GALAXY,20.91087,18.71677,17.61611,17.15856,16.75452,13.577,13.552,12.325,8.479,2.194099999999999,1.1006600000000013,red
388587228818860032,GALAXY,23.23122,21.2769,19.3419,18.64554,18.20161,14.954,14.815,12.429,9.261,1.9543199999999992,1.9350000000000023,red
3731266734397693952,STAR,19.14906,18.09502,17.597,17.37876,17.30102,15.931,16.115,13.093,9.459,1.054039999999997,0.49802000000000035,blue
354710450480375808,QSO,19.74511,19.54515,19.35336,19.02008,18.96602,15.718,14.422,11.101,8.376,0.1999600000000008,0.19179000000000102,green
4512624508671383552,STAR,19.60782,18.64629,18.18671,18.03442,17.9574,16.535,16.673,12.282,9.186,0.9615299999999998,0.459579999999999,blue
3256169952045983744,STAR,19.47884,18.03124,17.45605,17.23039,17.08787,15.719,15.799,12.356,8.955,1.4476000000000013,0.5751899999999992,blue
4555449391239157760,QSO,23.59519,20.44007,20.24513,20.35361,20.30048,16.333,15.967,12.388,8.804,3.15512,0.194939999999999,green
8388029460423923712,STAR,19.42269,17.30286,16.40456,16.05791,15.84532,14.027,14.044,12.747,8.986,2.1198300000000003,0.898299999999999,blue
351287946097223680,GALAXY,19.27315,17.97876,17.33981,16.99782,16.80838,14.717,14.418,10.972,9.055,1.29439,0.6389500000000012,red
1293659867977902080,QSO,21.85929,20.62975,20.63267,20.61589,20.14476,17.04,15.589,12.552,9.224,1.22954,-0.0029199999999995896,green
2880109755521591296,STAR,18.82508,17.86928,17.5745,17.4378,17.3858,16.346,16.099,12.174,8.936,0.9558,0.2947799999999994,blue
1403032987263592448,STAR,23.85631,21.01041,19.00546,17.7781,16.84471,13.506,13.406,12.266,9.129,2.8459000000000003,2.004950000000001,blue
8390261194536278016,STAR,20.61436,18.92528,18.28817,18.05259,17.90052,16.603,16.771,12.057,9.034,1.6890800000000006,0.6371099999999998,blue
344578175516305408,QSO,19.34911,19.22205,19.02248,19.0478,19.05058,15.899,14.475,11.684,8.69,0.12706000000000017,0.1995699999999978,green
388572385411885056,QSO,19.84132,19.52656,19.46946,19.17955,19.10763,14.774,13.605,10.588,8.614,0.3147599999999997,0.057099999999998374,green
4526327171929888768,QSO,23.02507,22.12798,22.17187,21.86303,21.59395,16.736,16.597,12.797,9.183,0.8970899999999986,-0.04388999999999754,green
354665920259450880,QSO,17.7343,17.71738,17.59658,17.64906,17.22013,13.549,12.364,9.403,7.162,0.01692000000000249,0.12079999999999913,green
1031478835947792384,GALAXY,22.78219,21.22199,19.47948,18.60126,18.18272,14.777,14.574,13.022,8.968,1.5601999999999983,1.742510000000003,red
4519415921715206144,GALAXY,23.15525,22.16361,20.71585,19.71626,19.33434,15.491,15.442,12.906,9.028,0.9916400000000003,1.4477599999999988,red
391854977057843200,STAR,19.91524,18.71029,18.22785,18.03982,17.91227,16.348,16.154,12.231,8.424,1.2049500000000002,0.4824400000000004,blue
326539317973379072,GALAXY,20.43572,18.5254,17.66809,17.1853,16.82077,13.96,13.202,8.891,5.886,1.9103199999999987,0.8573100000000018,red
4528422291672160256,GALAXY,24.6232,21.63544,19.75369,19.00299,18.54356,15.114,14.892,12.488,9.116,2.9877600000000015,1.8817500000000003,red
